Tesisat;T1;T2;T3;RI;RC;;;;;;;;;
23215119;"1674,652 ";"755,224 ";"901,205 ";"0,000 ";"0,000 ";;;;;;;;;
24202081;"29930,546 ";"14895,201 ";"20035,437 ";"0,000 ";"0,000 ";;;;;;;;;
23637265;"2920,660 ";"2114,902 ";"1679,413 ";"0,000 ";"0,000 ";;;;;;;;;
700147654;"1711,529 ";"1460,151 ";"1514,228 ";"0,000 ";"0,000 ";;;;;;;;;
23715562;"5518,753 ";"2612,565 ";"1733,068 ";"0,000 ";"0,000 ";;;;;;;;;
700562712;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23237671;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700083201;"5491,255 ";"3322,138 ";"2769,977 ";"0,000 ";"0,000 ";;;;;;;;;
23100494;"2533,917 ";"13357,408 ";"38548,404 ";"0,000 ";"0,000 ";;;;;;;;;
22002999;"9419,047 ";"5499,820 ";"4376,475 ";"0,000 ";"0,000 ";;;;;;;;;
23676476;"7848,653 ";"5894,748 ";"5976,930 ";"0,000 ";"0,000 ";;;;;;;;;
700344001;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23106103;"5136,079 ";"3377,317 ";"2740,479 ";"0,000 ";"0,000 ";;;;;;;;;
23619727;"887,925 ";"711,947 ";"681,777 ";"0,000 ";"0,000 ";;;;;;;;;
24386247;"8236,854 ";"4835,944 ";"4486,735 ";"0,000 ";"0,000 ";;;;;;;;;
23608644;"31636,302 ";"8127,113 ";"4006,676 ";"0,000 ";"0,000 ";;;;;;;;;
23608753;"8735,054 ";"7125,620 ";"5494,212 ";"0,000 ";"0,000 ";;;;;;;;;
23236963;"3030,472 ";"1379,118 ";"2182,535 ";"0,000 ";"0,000 ";;;;;;;;;
23609852;"10356,147 ";"5689,250 ";"4869,739 ";"0,000 ";"0,000 ";;;;;;;;;
23228283;"12477,576 ";"6278,409 ";"8334,829 ";"0,000 ";"0,000 ";;;;;;;;;
700487433;"2804,000 ";"1941,000 ";"2000,000 ";"0,000 ";"0,000 ";;;;;;;;;
23612056;"10473,527 ";"5848,434 ";"4502,420 ";"0,000 ";"0,000 ";;;;;;;;;
23815301;"138,054 ";"73,925 ";"38,871 ";"0,000 ";"0,000 ";;;;;;;;;
23705851;"7009,716 ";"4356,595 ";"4263,401 ";"0,000 ";"0,000 ";;;;;;;;;
24386438;"1140,660 ";"658,877 ";"820,456 ";"0,000 ";"0,000 ";;;;;;;;;
23610836;"650,809 ";"889,861 ";"979,836 ";"0,000 ";"0,000 ";;;;;;;;;
23668449;"668,788 ";"151,730 ";"175,508 ";"0,000 ";"0,000 ";;;;;;;;;
23652950;"8956,669 ";"5647,976 ";"4675,086 ";"0,000 ";"0,000 ";;;;;;;;;
23666271;"5930,484 ";"4490,542 ";"4879,479 ";"0,000 ";"0,000 ";;;;;;;;;
22831320;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23217688;"173,667 ";"116,482 ";"147,324 ";"0,000 ";"0,000 ";;;;;;;;;
23240479;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700192853;"3079,969 ";"3952,656 ";"4845,392 ";"0,000 ";"0,000 ";;;;;;;;;
23845372;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23228198;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23850956;"8,104 ";"4,894 ";"4,990 ";"0,000 ";"0,000 ";;;;;;;;;
23191914;"300,416 ";"206,585 ";"194,705 ";"0,000 ";"0,000 ";;;;;;;;;
23221704;"653,284 ";"412,948 ";"593,487 ";"0,000 ";"0,000 ";;;;;;;;;
23215699;"7121,872 ";"4734,284 ";"3794,471 ";"0,000 ";"0,000 ";;;;;;;;;
23090908;"639,917 ";"267,652 ";"532,589 ";"0,000 ";"0,000 ";;;;;;;;;
23238718;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700736552;"227,965 ";"118,679 ";"169,485 ";"0,000 ";"0,000 ";;;;;;;;;
23293325;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23685992;"8619,806 ";"4988,233 ";"5843,960 ";"0,000 ";"0,000 ";;;;;;;;;
23976202;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23199007;"5040,057 ";"3224,995 ";"3788,630 ";"0,000 ";"0,000 ";;;;;;;;;
23235463;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700491434;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23212130;"12113,454 ";"7057,672 ";"5426,568 ";"0,000 ";"0,000 ";;;;;;;;;
23619543;"9224,092 ";"5427,371 ";"6159,453 ";"0,000 ";"0,000 ";;;;;;;;;
23221479;"6495,116 ";"3776,326 ";"3416,075 ";"0,000 ";"0,000 ";;;;;;;;;
23097335;"10026,331 ";"5748,231 ";"5245,746 ";"0,000 ";"0,000 ";;;;;;;;;
23672051;"3799,083 ";"813,325 ";"624,964 ";"0,000 ";"0,000 ";;;;;;;;;
700325360;"1972,586 ";"1029,862 ";"1243,096 ";"0,000 ";"0,000 ";;;;;;;;;
23218729;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23218036;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700366912;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23235220;"264,601 ";"137,870 ";"192,041 ";"0,000 ";"0,000 ";;;;;;;;;
700522188;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23706301;"5477,196 ";"3829,994 ";"4278,796 ";"0,000 ";"0,000 ";;;;;;;;;
23218946;"2568,362 ";"1513,312 ";"1688,040 ";"0,000 ";"0,000 ";;;;;;;;;
700651535;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23615526;"25560,000 ";"14826,219 ";"14750,129 ";"0,000 ";"0,000 ";;;;;;;;;
23213187;"4177,071 ";"3131,223 ";"2304,112 ";"0,000 ";"0,000 ";;;;;;;;;
23616578;"4757,848 ";"2543,959 ";"3218,211 ";"0,000 ";"0,000 ";;;;;;;;;
23852142;"1414,158 ";"875,203 ";"1039,671 ";"0,000 ";"0,000 ";;;;;;;;;
23205566;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23835644;"956,399 ";"588,366 ";"753,369 ";"0,000 ";"0,000 ";;;;;;;;;
23097118;"9686,276 ";"9906,738 ";"11586,774 ";"0,000 ";"0,000 ";;;;;;;;;
700780131;"43,395 ";"30,750 ";"27,611 ";"0,000 ";"0,000 ";;;;;;;;;
700731152;"236,343 ";"249,255 ";"123,567 ";"0,000 ";"0,000 ";;;;;;;;;
700284757;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700735722;"226,942 ";"144,593 ";"152,188 ";"0,000 ";"0,000 ";;;;;;;;;
700332911;"4851,095 ";"3092,738 ";"3687,153 ";"0,000 ";"0,000 ";;;;;;;;;
23606602;"11672,350 ";"4385,522 ";"4762,782 ";"0,000 ";"0,000 ";;;;;;;;;
23618439;"6616,991 ";"4278,468 ";"4062,901 ";"0,000 ";"0,000 ";;;;;;;;;
23198637;"1007,403 ";"620,198 ";"861,790 ";"0,000 ";"0,000 ";;;;;;;;;
23234112;"6952,874 ";"4755,545 ";"4913,887 ";"0,000 ";"0,000 ";;;;;;;;;
23818758;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23209669;"150,405 ";"70,505 ";"118,501 ";"0,000 ";"0,000 ";;;;;;;;;
23618124;"2045,536 ";"1247,253 ";"1193,540 ";"0,000 ";"0,000 ";;;;;;;;;
23293399;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23637272;"2301,379 ";"692,873 ";"229,259 ";"0,000 ";"0,000 ";;;;;;;;;
23226460;"6871,940 ";"3227,793 ";"4684,820 ";"0,000 ";"0,000 ";;;;;;;;;
23204516;"201,915 ";"116,020 ";"106,756 ";"0,000 ";"0,000 ";;;;;;;;;
23225798;"16995,489 ";"8669,630 ";"8161,612 ";"0,000 ";"0,000 ";;;;;;;;;
23231898;"7087,655 ";"6115,582 ";"6862,873 ";"0,000 ";"0,000 ";;;;;;;;;
23900705;"15114,748 ";"10835,155 ";"8221,910 ";"0,000 ";"0,000 ";;;;;;;;;
23609180;"4828,327 ";"2817,475 ";"1998,110 ";"0,000 ";"0,000 ";;;;;;;;;
23198545;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700335351;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23667691;"3883,968 ";"1773,922 ";"2780,937 ";"0,000 ";"0,000 ";;;;;;;;;
23655113;"11624,819 ";"7913,836 ";"7831,468 ";"0,000 ";"0,000 ";;;;;;;;;
700013417;"4163,335 ";"3472,167 ";"2763,379 ";"0,000 ";"0,000 ";;;;;;;;;
23669646;"6174,644 ";"3652,302 ";"3989,745 ";"0,000 ";"0,000 ";;;;;;;;;
23673878;"976,998 ";"347,064 ";"475,990 ";"0,000 ";"0,000 ";;;;;;;;;
700394517;"3,455 ";"0,000 ";"0,009 ";"0,000 ";"0,000 ";;;;;;;;;
23982536;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23829961;"5321,893 ";"3667,322 ";"4099,444 ";"0,000 ";"0,000 ";;;;;;;;;
23643118;"1787,815 ";"857,791 ";"956,492 ";"0,000 ";"0,000 ";;;;;;;;;
700331986;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23215170;"9212,180 ";"5808,729 ";"9144,171 ";"0,000 ";"0,000 ";;;;;;;;;
23841437;"5310,296 ";"3080,951 ";"3025,491 ";"0,000 ";"0,000 ";;;;;;;;;
23847901;"2111,793 ";"971,597 ";"1553,109 ";"0,000 ";"0,000 ";;;;;;;;;
23211846;"633,743 ";"436,843 ";"526,468 ";"0,000 ";"0,000 ";;;;;;;;;
23200059;"2381,431 ";"1367,353 ";"1839,931 ";"0,000 ";"0,000 ";;;;;;;;;
23250504;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23228216;"8793,108 ";"6865,627 ";"5117,152 ";"0,000 ";"0,000 ";;;;;;;;;
23615085;"1002,105 ";"626,776 ";"719,778 ";"0,000 ";"0,000 ";;;;;;;;;
23834257;"262,400 ";"145,314 ";"217,800 ";"0,000 ";"0,000 ";;;;;;;;;
23618411;"6814,012 ";"3661,418 ";"4350,532 ";"0,000 ";"0,000 ";;;;;;;;;
23840303;"89,740 ";"57,278 ";"11,584 ";"0,000 ";"0,000 ";;;;;;;;;
23233790;"611,495 ";"289,749 ";"401,969 ";"0,000 ";"0,000 ";;;;;;;;;
23220119;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23976437;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23208250;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23851685;"7473,000 ";"3712,000 ";"2091,000 ";"0,000 ";"0,000 ";;;;;;;;;
23815896;"3364,537 ";"1553,882 ";"845,991 ";"0,000 ";"0,000 ";;;;;;;;;
23852334;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23608968;"60492,468 ";"22784,121 ";"17860,389 ";"0,000 ";"0,000 ";;;;;;;;;
700346012;"6246,896 ";"4199,746 ";"4369,914 ";"0,000 ";"0,000 ";;;;;;;;;
23200068;"1875,228 ";"1102,243 ";"1162,251 ";"0,000 ";"0,000 ";;;;;;;;;
700148125;"4568,638 ";"2980,683 ";"3348,847 ";"0,000 ";"0,000 ";;;;;;;;;
23208770;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23659198;"10395,255 ";"8443,256 ";"6422,277 ";"0,000 ";"0,000 ";;;;;;;;;
23610664;"3176,513 ";"1590,296 ";"1783,963 ";"0,000 ";"0,000 ";;;;;;;;;
23624110;"25,590 ";"24,620 ";"31,352 ";"0,000 ";"0,000 ";;;;;;;;;
23618500;"4784,930 ";"2807,833 ";"3283,713 ";"0,000 ";"0,000 ";;;;;;;;;
23217595;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23655578;"10252,836 ";"7189,025 ";"6493,554 ";"0,000 ";"0,000 ";;;;;;;;;
23817965;"13445,000 ";"8369,000 ";"8971,000 ";"0,000 ";"0,000 ";;;;;;;;;
23610943;"4104,045 ";"3090,210 ";"3681,946 ";"0,000 ";"0,000 ";;;;;;;;;
23656464;"550,680 ";"251,096 ";"400,872 ";"0,000 ";"0,000 ";;;;;;;;;
23669190;"4081,415 ";"3037,997 ";"3128,704 ";"0,000 ";"0,000 ";;;;;;;;;
23675960;"10521,441 ";"6830,086 ";"8716,512 ";"0,000 ";"0,000 ";;;;;;;;;
700000559;"11841,282 ";"8981,720 ";"12370,166 ";"0,000 ";"0,000 ";;;;;;;;;
700147726;"2528,540 ";"1118,128 ";"1054,769 ";"0,000 ";"0,000 ";;;;;;;;;
23613015;"2418,209 ";"1803,326 ";"1502,836 ";"0,000 ";"0,000 ";;;;;;;;;
23642682;"1001,577 ";"527,188 ";"456,717 ";"0,000 ";"0,000 ";;;;;;;;;
700346664;"629,405 ";"284,899 ";"440,224 ";"0,000 ";"0,000 ";;;;;;;;;
23228106;"10789,108 ";"5938,604 ";"5518,399 ";"0,000 ";"0,000 ";;;;;;;;;
23210665;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23628533;"2471,656 ";"1641,232 ";"1871,071 ";"0,000 ";"0,000 ";;;;;;;;;
23843864;"4191,218 ";"1986,036 ";"2871,050 ";"0,000 ";"0,000 ";;;;;;;;;
23100814;"261,982 ";"147,015 ";"157,999 ";"0,000 ";"0,000 ";;;;;;;;;
700888286;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23605705;"7578,063 ";"4764,496 ";"6198,200 ";"0,000 ";"0,000 ";;;;;;;;;
700524597;"477,138 ";"190,661 ";"343,176 ";"0,000 ";"0,000 ";;;;;;;;;
23219656;"563,051 ";"324,981 ";"406,426 ";"0,000 ";"0,000 ";;;;;;;;;
23215080;"10304,875 ";"5929,207 ";"6781,442 ";"0,000 ";"0,000 ";;;;;;;;;
23209559;"1765,201 ";"1275,896 ";"1183,403 ";"0,000 ";"0,000 ";;;;;;;;;
700443306;"1405,377 ";"1112,158 ";"3036,884 ";"0,000 ";"0,000 ";;;;;;;;;
24214960;"1397,312 ";"849,282 ";"920,509 ";"627,313 ";"185,220 ";;;;;;;;;
23097677;"2960,951 ";"1418,239 ";"1094,846 ";"0,000 ";"0,000 ";;;;;;;;;
23900975;"7350,777 ";"4867,951 ";"3936,348 ";"0,000 ";"0,000 ";;;;;;;;;
23250341;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700327660;"389,538 ";"291,116 ";"186,606 ";"0,000 ";"0,000 ";;;;;;;;;
23838592;"4815,030 ";"3138,388 ";"2572,508 ";"0,000 ";"0,000 ";;;;;;;;;
23648363;"5505,121 ";"3356,053 ";"2717,610 ";"0,000 ";"0,000 ";;;;;;;;;
23105171;"135,011 ";"115,635 ";"150,991 ";"0,000 ";"0,000 ";;;;;;;;;
700034393;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22002254;"10712,058 ";"6529,729 ";"7138,205 ";"0,000 ";"0,000 ";;;;;;;;;
700639807;"223,951 ";"25,965 ";"9,815 ";"0,000 ";"0,000 ";;;;;;;;;
23222041;"3395,745 ";"1734,565 ";"1819,253 ";"0,000 ";"0,000 ";;;;;;;;;
700109045;"1128,669 ";"651,298 ";"953,137 ";"0,000 ";"0,000 ";;;;;;;;;
23650760;"20594,792 ";"12394,946 ";"12687,702 ";"0,000 ";"0,000 ";;;;;;;;;
23637359;"2241,615 ";"1229,571 ";"1749,885 ";"0,000 ";"0,000 ";;;;;;;;;
23205957;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23215165;"5494,319 ";"4752,048 ";"4336,742 ";"0,000 ";"0,000 ";;;;;;;;;
23097080;"7708,573 ";"10347,349 ";"6945,842 ";"0,000 ";"0,000 ";;;;;;;;;
23842386;"156,590 ";"84,414 ";"103,796 ";"0,000 ";"0,000 ";;;;;;;;;
23293727;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23705605;"6857,996 ";"4761,534 ";"4353,894 ";"0,000 ";"0,000 ";;;;;;;;;
23090970;"2742,255 ";"1980,411 ";"4010,152 ";"0,000 ";"0,000 ";;;;;;;;;
700063997;"829,933 ";"393,437 ";"605,911 ";"0,000 ";"0,000 ";;;;;;;;;
23288264;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23191931;"10765,188 ";"5521,494 ";"7278,291 ";"0,000 ";"0,000 ";;;;;;;;;
23612057;"10885,219 ";"8673,104 ";"5303,470 ";"0,000 ";"0,000 ";;;;;;;;;
23624798;"7972,311 ";"5485,839 ";"4528,107 ";"0,000 ";"0,000 ";;;;;;;;;
700590317;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700548491;"0,006 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700243791;"377,793 ";"101,276 ";"109,656 ";"0,000 ";"0,000 ";;;;;;;;;
23613609;"5642,580 ";"3431,197 ";"3148,021 ";"0,000 ";"0,000 ";;;;;;;;;
23789253;"54848,854 ";"22958,084 ";"28849,811 ";"23659,035 ";"2839,176 ";;;;;;;;;
23637353;"2575,414 ";"1659,892 ";"2180,377 ";"0,000 ";"0,000 ";;;;;;;;;
22014920;"8871,501 ";"8153,569 ";"5508,967 ";"0,000 ";"0,000 ";;;;;;;;;
23227331;"11261,834 ";"7032,808 ";"6434,038 ";"0,000 ";"0,000 ";;;;;;;;;
23097122;"6786,321 ";"5761,468 ";"1125,909 ";"0,000 ";"0,000 ";;;;;;;;;
22004304;"15288,252 ";"7879,564 ";"4418,969 ";"0,000 ";"0,000 ";;;;;;;;;
23614904;"6708,781 ";"4691,844 ";"5261,444 ";"0,000 ";"0,000 ";;;;;;;;;
23203707;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23238426;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23232735;"2952,866 ";"1841,021 ";"1775,463 ";"0,000 ";"0,000 ";;;;;;;;;
23232284;"6696,876 ";"3844,585 ";"5598,792 ";"0,000 ";"0,000 ";;;;;;;;;
23818935;"1425,885 ";"847,665 ";"774,300 ";"0,000 ";"0,000 ";;;;;;;;;
23614829;"9944,908 ";"4987,213 ";"6131,918 ";"0,000 ";"0,000 ";;;;;;;;;
23234498;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23212861;"6716,188 ";"1395,698 ";"63,782 ";"0,000 ";"0,000 ";;;;;;;;;
23293809;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23233890;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23225734;"20278,523 ";"6432,683 ";"8384,065 ";"0,000 ";"0,000 ";;;;;;;;;
23292030;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700083016;"1608,309 ";"976,170 ";"1287,150 ";"0,000 ";"0,000 ";;;;;;;;;
700332571;"1140,002 ";"122,859 ";"216,521 ";"0,000 ";"0,000 ";;;;;;;;;
23613884;"6838,000 ";"788,024 ";"644,312 ";"0,000 ";"0,000 ";;;;;;;;;
23667681;"8635,710 ";"4040,200 ";"4160,233 ";"0,000 ";"0,000 ";;;;;;;;;
23605402;"9239,442 ";"6696,401 ";"7353,772 ";"0,000 ";"0,000 ";;;;;;;;;
23206230;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700674125;"8017,594 ";"5671,958 ";"7191,286 ";"0,000 ";"0,000 ";;;;;;;;;
23215191;"7826,439 ";"6178,679 ";"4422,589 ";"0,000 ";"0,000 ";;;;;;;;;
700576512;"1102,359 ";"998,627 ";"922,486 ";"0,000 ";"0,000 ";;;;;;;;;
23229482;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22013752;"12001,555 ";"9301,324 ";"6956,292 ";"0,000 ";"0,000 ";;;;;;;;;
23203101;"1167,328 ";"1114,391 ";"708,864 ";"0,000 ";"0,000 ";;;;;;;;;
23671783;"6993,111 ";"3322,947 ";"2736,656 ";"0,000 ";"0,000 ";;;;;;;;;
700828266;"6,255 ";"3,129 ";"4,990 ";"0,000 ";"0,000 ";;;;;;;;;
23642670;"1087,936 ";"677,182 ";"633,445 ";"0,000 ";"0,000 ";;;;;;;;;
23982288;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23205147;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23602452;"30755,163 ";"12301,153 ";"3882,341 ";"0,000 ";"0,000 ";;;;;;;;;
23983421;"3466,140 ";"2314,311 ";"1764,969 ";"0,000 ";"0,000 ";;;;;;;;;
23293726;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700867207;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23288710;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23646203;"3359,384 ";"1756,763 ";"1885,607 ";"0,000 ";"0,000 ";;;;;;;;;
700668991;"81,747 ";"3,723 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700861958;"182,830 ";"54,196 ";"75,659 ";"0,000 ";"0,000 ";;;;;;;;;
23232400;"8268,805 ";"7196,428 ";"4053,499 ";"0,000 ";"0,000 ";;;;;;;;;
700550362;"3207,148 ";"2144,798 ";"2832,370 ";"0,000 ";"0,000 ";;;;;;;;;
23211340;"8045,234 ";"4728,679 ";"4738,069 ";"0,000 ";"0,000 ";;;;;;;;;
23613887;"11555,925 ";"6401,506 ";"6567,336 ";"0,000 ";"0,000 ";;;;;;;;;
23861715;"1369,050 ";"772,352 ";"979,386 ";"0,000 ";"0,000 ";;;;;;;;;
23614455;"5487,045 ";"3859,352 ";"4644,525 ";"0,000 ";"0,000 ";;;;;;;;;
700371043;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700564341;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23219108;"589,110 ";"278,929 ";"423,690 ";"0,000 ";"0,000 ";;;;;;;;;
23212838;"327,686 ";"131,707 ";"248,333 ";"0,000 ";"0,000 ";;;;;;;;;
700726599;"10184,036 ";"5931,698 ";"5179,579 ";"0,000 ";"0,000 ";;;;;;;;;
23602739;"9465,982 ";"1139,734 ";"396,231 ";"0,000 ";"0,000 ";;;;;;;;;
23826207;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23198757;"8692,515 ";"6513,690 ";"6109,960 ";"0,000 ";"0,000 ";;;;;;;;;
23215348;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23982449;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23656408;"1695,929 ";"944,409 ";"1222,404 ";"0,000 ";"0,000 ";;;;;;;;;
23192135;"835,701 ";"612,643 ";"896,853 ";"0,000 ";"0,000 ";;;;;;;;;
23213179;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23270038;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23666292;"795,767 ";"359,882 ";"532,173 ";"0,000 ";"0,000 ";;;;;;;;;
23834172;"1611,705 ";"1049,779 ";"1030,126 ";"0,000 ";"0,000 ";;;;;;;;;
24386134;"1946,242 ";"1344,062 ";"1154,896 ";"0,000 ";"0,000 ";;;;;;;;;
23232967;"1978,603 ";"1131,646 ";"1323,713 ";"0,000 ";"0,000 ";;;;;;;;;
23686157;"412,414 ";"208,277 ";"247,770 ";"0,000 ";"0,000 ";;;;;;;;;
23290130;"12513,663 ";"6421,109 ";"7811,928 ";"0,000 ";"0,000 ";;;;;;;;;
23600927;"3732,924 ";"3146,497 ";"1841,760 ";"0,000 ";"0,000 ";;;;;;;;;
23097270;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23213286;"7094,535 ";"5123,950 ";"5055,998 ";"0,000 ";"0,000 ";;;;;;;;;
23981988;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23610314;"706,028 ";"392,059 ";"681,909 ";"0,000 ";"0,000 ";;;;;;;;;
23611140;"9543,774 ";"5673,750 ";"5454,416 ";"0,000 ";"0,000 ";;;;;;;;;
700412396;"2915,768 ";"2164,302 ";"2575,552 ";"0,000 ";"0,000 ";;;;;;;;;
23610470;"546,817 ";"127,947 ";"203,433 ";"0,000 ";"0,000 ";;;;;;;;;
23293963;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700233588;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23627058;"8191,979 ";"4762,688 ";"5907,315 ";"0,000 ";"0,000 ";;;;;;;;;
23661745;"8164,659 ";"4120,198 ";"5978,485 ";"0,000 ";"0,000 ";;;;;;;;;
23625167;"8504,970 ";"4990,336 ";"6143,490 ";"0,000 ";"0,000 ";;;;;;;;;
23638836;"88227,509 ";"45738,311 ";"67162,834 ";"20701,632 ";"357,431 ";;;;;;;;;
23828199;"12219,995 ";"11611,583 ";"17067,093 ";"0,000 ";"0,000 ";;;;;;;;;
23621255;"13887,860 ";"12858,464 ";"9532,518 ";"0,000 ";"0,000 ";;;;;;;;;
23104597;"4507,970 ";"2457,708 ";"2511,468 ";"0,000 ";"0,000 ";;;;;;;;;
700815338;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700042314;"11691,967 ";"6999,249 ";"3243,258 ";"0,000 ";"0,000 ";;;;;;;;;
23679526;"2741,180 ";"1686,106 ";"1618,870 ";"0,000 ";"0,000 ";;;;;;;;;
700622363;"30,496 ";"15,772 ";"20,105 ";"0,000 ";"0,000 ";;;;;;;;;
700120532;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23619656;"1208,630 ";"808,482 ";"480,593 ";"0,000 ";"0,000 ";;;;;;;;;
700307509;"2793,814 ";"1735,077 ";"1658,614 ";"0,000 ";"0,000 ";;;;;;;;;
23208786;"6596,563 ";"3942,856 ";"3447,195 ";"0,000 ";"0,000 ";;;;;;;;;
23214916;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23604050;"28475,149 ";"8374,798 ";"4684,761 ";"0,000 ";"0,000 ";;;;;;;;;
22009768;"7560,005 ";"3675,728 ";"2936,629 ";"0,000 ";"0,000 ";;;;;;;;;
